Price,Close,High,Low,Open,Volume
Ticker,BLK,BLK,BLK,BLK,BLK
Date,,,,,
2024-07-01,754.09375,765.4976076206207,749.6208621749088,762.3454284457862,543500
2024-07-02,760.7066650390625,761.217544598139,754.479323865249,754.479323865249,367300
2024-07-03,760.697021484375,762.1526428578426,757.6894041291237,760.706670712558,250800
2024-07-05,762.1235961914062,762.682721822591,754.700987212373,762.6441837516212,341400
2024-07-08,761.7284545898438,764.7071829640133,757.4580241056041,762.1236610703639,529600
2024-07-09,773.3829345703125,774.4529396772249,763.0104865164361,764.928799862184,629500
2024-07-10,782.7529907226562,783.0325241809657,772.8818294160949,772.8818294160949,519000
2024-07-11,795.1593017578125,796.1811196485659,786.4256329672592,788.5078068220338,634100
2024-07-12,798.1476440429688,807.372953014999,795.6702636445102,799.5165399806151,677100
2024-07-15,793.3181762695312,806.0909301760637,788.9609613921443,800.0852858774314,888100
2024-07-16,813.5424194335938,815.0751756617858,791.3804977046535,794.8026197153375,744600
2024-07-17,810.7951049804688,818.0538539993879,805.7823901596043,815.8270594194702,692000
2024-07-18,799.1405029296875,821.1963999249643,798.9380456741328,805.0882511153206,718000
2024-07-19,800.7793579101562,803.6423544163699,795.342488712598,803.6423544163699,1036200
2024-07-22,812.8677368164062,815.0463443832224,804.9630768835398,806.4186983376563,573200
2024-07-23,814.2655029296875,820.3385743687548,808.7997445182028,811.489231614098,701500
2024-07-24,797.8392944335938,815.7596771752278,796.354725300771,813.6775030692723,660300
2024-07-25,806.408935546875,818.0153086304769,792.8071728495714,795.2460739012658,587500
2024-07-26,825.36083984375,826.7586245621759,810.804686223603,811.6433452873081,555800
2024-07-29,831.0965576171875,834.0077413313631,821.6687916230358,827.0960114165438,612700
2024-07-30,841.1605834960938,842.4137475901323,834.0174481375867,836.8612051288616,539600
2024-07-31,844.9297485351562,853.2199655451216,840.4954573599206,843.792257474322,656800
2024-08-01,834.1813354492188,852.8054643742735,829.3325392855779,848.3036874164809,586500
2024-08-02,815.547607421875,827.2888944550743,809.0599722363604,824.204142039155,479800
2024-08-05,800.8372192382812,818.3430960541516,783.8904092872776,794.9858449194154,1328800
2024-08-06,810.6698608398438,821.5338917651999,799.6226122488794,804.461817952458,525100
2024-08-07,809.5902099609375,825.553740480687,808.2695012395549,821.5628431415599,750900
